Query_Str,Post_URL,Author_Name,Author_Web_Page_URL,Author_Handle,Verified_Status,UTC_Time,Ads,Tweet_Content,Post_ID,Tweet_URL,Reply_Count,Repost_Count,Like_Count,View_Count,Bookmark_Count,Tweet_Image_URL,Replying_to,Reply_to_Whom,Reply_to_Whom_URL,Reply_to_Whom_Username,Reply_to_Whom_Handle,Language,id,object,result_position,task_id,internal_unique_id,tweet_url,original_tweet_url,name,user_id,username,published_at,content,views_count,retweet_count,likes,quote_count,reply_count,bookmarks_count,media_0_thumbnail,media_0_type,media_0_url,media_1_thumbnail,media_1_type,media_1_url,media_2_thumbnail,media_2_type,media_2_url,media_3_thumbnail,media_3_type,media_3_url,binded_media_url,binded_media_domain,binded_media_thumbnail_url,binded_media_title,binded_media_description,is_retweeted,is_quoted,collected_at,input_url
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-12 since:2020-01-11&src=typed_query",La Estrella de Panamá,https://x.com/EstrellaOnline,EstrellaOnline,False,2020-01-11 18:57:53+00:00,False,"Un nuevo sismo de magnitud 6.0 se registró este sábado en Puerto Rico provocando daños en diferentes centros comerciales, restaurantes y viviendas. Desde la tarde del viernes la isla ha registrado réplicas de diferente intensidad.

#LEPInternacionales #PuertoRico #Sismo https://t.co/GslAlHbwgr",1.2160717506200003e+18,https://x.com/EstrellaOnline/status/1216071750620000256,1.0,14.0,17.0,0.0,0.0,https://pbs.twimg.com/ext_tw_video_thumb/1216071624501407746/pu/img/WaXyGBy02W8aFsqN.jpg,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-12 since:2020-01-11&src=typed_query",Geól. Sergio Almazán,https://x.com/chematierra,chematierra,True,2020-01-11 02:32:24+00:00,False,"Nuevo #sismo réplica en #PuertoRico 🇵🇷 
•M5.1 (moderado)
•Prof 9km
•Epicentro: 4km al SSW de Indios, Puerto Rico.
Ene 10/18:26h
https://t.co/CTPaU4J5kl https://t.co/h3Co3mXmuZ",1.215823747443069e+18,https://x.com/chematierra/status/1215823747443068928,3.0,27.0,41.0,0.0,0.0,https://pbs.twimg.com/media/EN95QCQXUAARb8c.jpg,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-12 since:2020-01-11&src=typed_query",SkyAlert,https://x.com/SkyAlertMx,SkyAlertMx,True,2020-01-11 13:13:34+00:00,False,"Continúa temblando al sur de Puerto Rico. Réplica más reciente de 6.0 reportándose intensidsdes fuertes.

Daños adicionales son probables.

#TerremotoPR 
#FuerzaPuertoRico 🇵🇷 https://t.co/t3Y6aVkbYQ",1.2159851014247342e+18,https://x.com/SkyAlertMx/status/1215985101424734209,14.0,169.0,478.0,0.0,0.0,https://pbs.twimg.com/media/EOAMAMXX4AUCc9X.jpg,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-12 since:2020-01-11&src=typed_query",TemblorPR,https://x.com/TemblorPR,TemblorPR,False,2020-01-11 07:44:14+00:00,False,"15 min.ago #earthquake 4.2 has hit Carenero Barrio (Guánica), Puerto Rico, 6.2mi, 3:28 AM AST (USGS) https://t.co/2HP9qvGWTZ #TemblorPR https://t.co/i7HMkIsYT8",1.215902222850175e+18,https://x.com/TemblorPR/status/1215902222850174977,0.0,9.0,9.0,0.0,0.0,https://pbs.twimg.com/media/EN_An7fWsAAAKH7.jpg,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-12 since:2020-01-11&src=typed_query",TemblorPR,https://x.com/TemblorPR,TemblorPR,False,2020-01-11 13:04:51+00:00,False,"9 min.ago #earthquake 6.0 has hit Carenero Barrio (Guánica), Puerto Rico, 3.1mi, 8:54 AM AST (USGS) https://t.co/59C3QUlGZ8 #TemblorPR https://t.co/uhCF9IXRab",1.2159829051319828e+18,https://x.com/TemblorPR/status/1215982905131982848,0.0,15.0,18.0,0.0,0.0,https://pbs.twimg.com/media/EOAJ_6CX4AcfKAh.jpg,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-12 since:2020-01-11&src=typed_query",TemblorPR,https://x.com/TemblorPR,TemblorPR,False,2020-01-11 03:49:03+00:00,False,"17 min.ago #earthquake 4.0 has hit Guánica Barrio-Pueblo (Guánica), Puerto Rico, 3.1mi, 11:31 PM AST (USGS) https://t.co/7PEOFz5A9Q #TemblorPR https://t.co/5U5A0pA7Vi",1.2158430340315873e+18,https://x.com/TemblorPR/status/1215843034031587329,1.0,8.0,7.0,0.0,0.0,https://pbs.twimg.com/media/EN-Kx-sXUAAXWap.jpg,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-12 since:2020-01-11&src=typed_query",Geól. Sergio Almazán,https://x.com/chematierra,chematierra,True,2020-01-11 14:14:40+00:00,False,"Sigue temblando en #PuertoRico 🇵🇷 
Nuevo #sismo 
•M5.9 (fuerte)
•Prof 10km
•Epicentro: 13km al SE de Guanica, Puerto Rico
Ene 11/08:54h
https://t.co/Y25IMOIDJT https://t.co/5zx6i4Iqq8",1.2160004748953231e+18,https://x.com/chematierra/status/1216000474895323142,1.0,35.0,58.0,0.0,0.0,https://pbs.twimg.com/media/EOAZ-2GXkAAAH9x.jpg,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-12 since:2020-01-11&src=typed_query",TemblorPR,https://x.com/TemblorPR,TemblorPR,False,2020-01-11 04:14:34+00:00,False,"5 min.ago #earthquake 4.7 has hit Tallaboa Poniente Barrio (Peñuelas), Puerto Rico, 3.1mi, 12:08 AM AST (USGS) https://t.co/xfiPHHX44E #TemblorPR https://t.co/QixFXOmOz6",1.215849455422931e+18,https://x.com/TemblorPR/status/1215849455422930946,0.0,8.0,3.0,0.0,0.0,https://pbs.twimg.com/media/EN-QnzdWoAABsAR.jpg,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-12 since:2020-01-11&src=typed_query",Noticias Telemundo,https://x.com/TelemundoNews,TelemundoNews,True,2020-01-11 02:15:05+00:00,False,"🇵🇷 Un nuevo temblor de magnitud 5.2 se sientió en toda la isla de #PuertoRico.

➡️ El #sismo se registró a 14.4 kilómetros al sureste del municipio de Guánica.

https://t.co/qqv4Z35XdH https://t.co/QzRlEq0mFW",1.2158193881857106e+18,https://x.com/TelemundoNews/status/1215819388185710592,0.0,12.0,11.0,0.0,0.0,https://pbs.twimg.com/media/EN91SljXkAITDl9.jpg,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-12 since:2020-01-11&src=typed_query",Aleteia,https://x.com/AleteiaES,AleteiaES,False,2020-01-11 20:14:15+00:00,False,"Desde el 28 de diciembre de 2019, Puerto Rico ha sufrido con intensidad una serie de temblores, siendo el más grande el del 7 de enero, con una magnitud de 6.4 grados en la escala de Richter.

https://t.co/nHcJPXnbtx

#11Ene #PuertoRico #sismo.",1.2160909688663777e+18,https://x.com/AleteiaES/status/1216090968866377728,0.0,12.0,14.0,0.0,0.0,,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-12 since:2020-01-11&src=typed_query",TemblorPR,https://x.com/TemblorPR,TemblorPR,False,2020-01-11 13:03:39+00:00,False,"A 6.00 magnitude earthquake has occurred near Peñuelas, Peñuelas, Puerto Rico at 1/11/20, 8:54 AM! #TemblorPR  https://t.co/g4Dwv2jb0n",1.2159826029659136e+18,https://x.com/TemblorPR/status/1215982602965913600,2.0,44.0,27.0,0.0,0.0,,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-12 since:2020-01-11&src=typed_query",Monitor Sismico,https://x.com/MonitorSismico,MonitorSismico,False,2020-01-11 02:54:28+00:00,False,"#Sismo M 4.8 6km SSE of Indios, #Puerto #Rico. 11-01-2020 02:28 UTC https://t.co/uwlE73wQzO #Temblor #USGS #Earthquake #PuertoRico https://t.co/KgxAi68zEF",1.2158292978956247e+18,https://x.com/MonitorSismico/status/1215829297895624704,0.0,10.0,6.0,0.0,0.0,https://pbs.twimg.com/media/EN9-TZqVAAAGjjn.png,False,,,,,nl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-12 since:2020-01-11&src=typed_query",Alertageo,https://x.com/alertarojanot,alertarojanot,False,2020-01-11 14:11:07+00:00,False,"Nuevo #terremoto de magnitud 6.0 sacude #PuertoRico
https://t.co/UPg56y4nEt",1.215999584037757e+18,https://x.com/alertarojanot/status/1215999584037756931,2.0,20.0,21.0,0.0,0.0,,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-12 since:2020-01-11&src=typed_query",Infogate,https://x.com/infogatecl,infogatecl,True,2020-01-11 15:59:34+00:00,False,⚠️🇵🇷#PuertoRico  es nuevamente sacudido por #terremoto magnitud 6° 📢Revisa los detalles ➡️https://t.co/kxnS8k2URJ https://t.co/bM8PFA1wqy,1.2160268777160417e+18,https://x.com/infogatecl/status/1216026877716041731,1.0,10.0,22.0,0.0,0.0,https://pbs.twimg.com/media/EOAx_MwX0AAnmUe.jpg,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-12 since:2020-01-11&src=typed_query",Daniel Rivera,https://x.com/DanielRiveraTDC,DanielRiveraTDC,False,2020-01-11 13:08:53+00:00,False,"#ÚLTIMOMOMENTO TERREMOTO EN PUERTO RICO
Se registra nuevo terremoto de magnitud preliminar de 6.0 a 14 km al SurEste de #Guanica, #PuertoRico. 
Noticia en desarrollo.
@Telemundo44 https://t.co/5piLHOdnMF",1.215983923169239e+18,https://x.com/DanielRiveraTDC/status/1215983923169239041,0.0,9.0,1.0,0.0,0.0,https://pbs.twimg.com/media/EOAK7x4XkAE_BQM.jpg,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-12 since:2020-01-11&src=typed_query",Chile Alerta 🇨🇱⚠🌎,https://x.com/ChileAlertaApp,ChileAlertaApp,False,2020-01-11 12:55:28+00:00,False,"🔴 SISMO EN PUERTO RICO - USA 🔴

SISMO EN PROCESO DETECTADO POR @ChileAlertaApp
EN #PUERTORICO #USA

#sismo #temblor #earthquake #ChileAlertaApp
id:XlRfvz9",1.215980544435028e+18,https://x.com/ChileAlertaApp/status/1215980544435027969,0.0,7.0,13.0,0.0,0.0,,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-12 since:2020-01-11&src=typed_query",TemblorPR,https://x.com/TemblorPR,TemblorPR,False,2020-01-11 23:57:20+00:00,False,"A 4.90 magnitude earthquake has occurred near Maria Antonia, Puerto Rico at 1/11/20, 7:49 PM! #TemblorPR  https://t.co/hiY6uaJRir",1.2161471086523392e+18,https://x.com/TemblorPR/status/1216147108652339205,0.0,11.0,9.0,0.0,0.0,,False,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-12 since:2020-01-11&src=typed_query",TemblorPR,https://x.com/TemblorPR,TemblorPR,False,2020-01-11 13:29:52+00:00,False,"34 min.ago #earthquake 6.0 has hit Carenero Barrio (Guánica), Puerto Rico, 3.1mi, 8:54 AM AST (USGS) https://t.co/59C3QUlGZ8 #TemblorPR Felt Map https://t.co/jrHurQTbhk",1.2159892030429962e+18,https://x.com/TemblorPR/status/1215989203042996226,0.0,6.0,10.0,0.0,0.0,https://pbs.twimg.com/media/EOAPtXDWoAEd0xs.jpg,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-12 since:2020-01-11&src=typed_query",Monitor Sismico,https://x.com/MonitorSismico,MonitorSismico,False,2020-01-11 02:48:11+00:00,False,"#Sismo M 4.9 6km SSE of Indios, #Puerto #Rico. 11-01-2020 02:28 UTC https://t.co/E6sg2A4wXS #Temblor #USGS #Earthquake #PuertoRico https://t.co/IprJHB3doK",1.2158277191176643e+18,https://x.com/MonitorSismico/status/1215827719117664256,0.0,6.0,1.0,0.0,0.0,https://pbs.twimg.com/media/EN983g7UcAA78qy.png,False,,,,,nl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-12 since:2020-01-11&src=typed_query",teleSUR TV,https://x.com/teleSURtv,teleSURtv,True,2020-01-11 20:45:00+00:00,False,"Un sismo de magnitud preliminar de 6.0 se registró en la mañana de este sábado, según la Red Sísmica de #PuertoRico🇵🇷👉https://t.co/yeeuH2hDfJ

Desde el pasado 28 de diciembre, este país enfrenta fuertes movimientos de tierra que han causado pérdidas a lo largo y ancho del país https://t.co/oKenwneGsg",1.2160987062749143e+18,https://x.com/teleSURtv/status/1216098706274914304,0.0,20.0,14.0,0.0,0.0,https://pbs.twimg.com/media/EOAqO8wX0AAXrtS.jpg,False,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-12 since:2020-01-11&src=typed_query",TemblorPR,https://x.com/TemblorPR,TemblorPR,False,2020-01-11 04:13:03+00:00,False,"A 4.70 magnitude earthquake has occurred near Tallaboa, Puerto Rico at 1/11/20, 12:08 AM! #TemblorPR  https://t.co/GsEzmyWqs0",1.2158490761698796e+18,https://x.com/TemblorPR/status/1215849076169879553,0.0,13.0,15.0,0.0,0.0,,False,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5","https://x.com/search?q=""""Puerto Rico"""" (terremoto OR temblor OR sismo OR réplica OR Guánica OR Ponce OR Yauco OR daño OR apagón OR ayuda OR evacuación) (##temblorPR OR ##sismoPR OR ##terremotoPR OR ##PuertoRico OR ##PRSeLevanta OR ##FuerzaPR) min_retweets:5 until:2020-01-12 since:2020-01-11&src=typed_query",TemblorPR,https://x.com/TemblorPR,TemblorPR,False,2020-01-11 02:41:50+00:00,False,#TemblorPR A 5.00 magnitude earthquake has occurred near Puerto Rico at 02:28 UTC! https://t.co/IV2ziuMlLb,1.215826117589971e+18,https://x.com/TemblorPR/status/1215826117589970950,0.0,5.0,5.0,0.0,0.0,,False,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
